Query_SMILES	Query_ID	Analogues_SMILES	Analogues_ID	MGT_layer	ChemicalSpace	maccs	pharm2d
C=Cc1cc[n+](C)n1C	mol_ID_106	Cn1cc[n+](C)c1Br	mol_ID_80	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.60	0.50
C=Cc1cc[n+](C)n1C	mol_ID_106	Cn1cc(Br)[n+](C)c1	mol_ID_81	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.62	0.50
C=Cc1cc[n+](C)n1C	mol_ID_106	Cn1cc[n+](C)c1Cl	mol_ID_104	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.60	0.50
C=Cc1cc[n+](C)n1C	mol_ID_106	C#Cc1cc[n+](C)n1C	mol_ID_105	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.89	1.00
C=Cc1cc[n+](C)n1C	mol_ID_106	C=Cc1cc[n+](C)n1C	mol_ID_106	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C=Cc1cc[n+](C)n1C	mol_ID_106	Cn1c(Br)cc[n+]1C	mol_ID_107	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.81	1.00
C=Cc1cc[n+](C)n1C	mol_ID_106	Cn1cc(I)[n+](C)c1	mol_ID_111	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.62	0.50
C=Cc1cc[n+](C)n1C	mol_ID_106	Cn1cc(Br)c[n+]1C	mol_ID_124	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.81	0.50
C=Cc1cc[n+](C)n1C	mol_ID_106	C#Cc1cn(C)[n+](C)c1	mol_ID_125	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.89	0.50
C=Cc1cc[n+](C)n1C	mol_ID_106	Cc1o[n+](C)c(C)c1I	mol_ID_127	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.56	0.50
C=Cc1cc[n+](C)n1C	mol_ID_106	Cn1cc(Cl)c[n+]1C	mol_ID_131	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.81	0.50
C=Cc1cc[n+](C)n1C	mol_ID_106	Cn1cc[n+](C)c1I	mol_ID_137	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.60	0.50
C=Cc1cc[n+](C)n1C	mol_ID_106	Cn1cc(Cl)[n+](C)c1	mol_ID_138	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.62	0.50
Cn1c(Br)cc[n+]1C	mol_ID_107	Cn1cc(I)c[n+]1C	mol_ID_79	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.93	0.50
Cn1c(Br)cc[n+]1C	mol_ID_107	Cn1cc[n+](C)c1Br	mol_ID_80	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.76	0.50
Cn1c(Br)cc[n+]1C	mol_ID_107	Cn1cc(Br)[n+](C)c1	mol_ID_81	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.78	0.50
Cn1c(Br)cc[n+]1C	mol_ID_107	Cn1cc[n+](C)c1Cl	mol_ID_104	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.71	0.50
Cn1c(Br)cc[n+]1C	mol_ID_107	C#Cc1cc[n+](C)n1C	mol_ID_105	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.83	1.00
Cn1c(Br)cc[n+]1C	mol_ID_107	C=Cc1cc[n+](C)n1C	mol_ID_106	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.81	1.00
Cn1c(Br)cc[n+]1C	mol_ID_107	Cn1c(Br)cc[n+]1C	mol_ID_107	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
Cn1c(Br)cc[n+]1C	mol_ID_107	Cn1cc(I)[n+](C)c1	mol_ID_111	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.73	0.50
Cn1c(Br)cc[n+]1C	mol_ID_107	Cn1cc(Br)c[n+]1C	mol_ID_124	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	0.50
Cn1c(Br)cc[n+]1C	mol_ID_107	C#Cc1cn(C)[n+](C)c1	mol_ID_125	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.83	0.50
Cn1c(Br)cc[n+]1C	mol_ID_107	Cc1o[n+](C)c(C)c1I	mol_ID_127	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.66	0.50
Cn1c(Br)cc[n+]1C	mol_ID_107	C[n+]1csc(Br)c1	mol_ID_130	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.59	0.50
Cn1c(Br)cc[n+]1C	mol_ID_107	Cn1cc(Cl)c[n+]1C	mol_ID_131	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.93	0.50
Cn1c(Br)cc[n+]1C	mol_ID_107	Cn1cc[n+](C)c1I	mol_ID_137	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.71	0.50
Cn1c(Br)cc[n+]1C	mol_ID_107	Cn1cc(Cl)[n+](C)c1	mol_ID_138	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.73	0.50
C=Cc1cccc[n+]1C	mol_ID_108	C=Cc1ccccn1	mol_ID_21	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.52	1.00
C=Cc1cccc[n+]1C	mol_ID_108	C[n+]1ccccc1Cl	mol_ID_54	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.76	1.00
C=Cc1cccc[n+]1C	mol_ID_108	C[n+]1ccccc1Br	mol_ID_100	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.76	1.00
C=Cc1cccc[n+]1C	mol_ID_108	C=Cc1cccc[n+]1C	mol_ID_108	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C=Cc1cccc[n+]1C	mol_ID_108	C#Cc1cccc[n+]1C	mol_ID_114	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.86	1.00
C=Cc1cccc[n+]1C	mol_ID_108	C[n+]1ccccc1I	mol_ID_142	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.76	1.00
C[n+]1ccc(C#N)nc1	mol_ID_109	C[n+]1ccc(C#N)nc1	mol_ID_109	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C#Cc1c(C)noc1C	mol_ID_11	C#Cc1c(C)noc1C	mol_ID_11	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C#Cc1c(C)noc1C	mol_ID_11	C=Cc1c(C)noc1C	mol_ID_19	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.88	1.00
C#Cc1c(C)noc1C	mol_ID_11	Cc1noc(C)c1Cl	mol_ID_66	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.81	1.00
C#Cc1c(C)noc1C	mol_ID_11	Cc1noc(C)c1Br	mol_ID_74	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.81	1.00
C#Cc1c(C)noc1C	mol_ID_11	Cc1noc(C)c1I	mol_ID_82	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.81	1.00
C#Cc1c(C)noc1C	mol_ID_11	C#Cc1cn(C)[n+](C)c1	mol_ID_125	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.53	0.67
C#Cc1c(C)noc1C	mol_ID_11	Cc1o[n+](C)c(C)c1I	mol_ID_127	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.63	0.67
C=Cc1ccc[n+](C)c1	mol_ID_110	C[n+]1cccc(Cl)c1	mol_ID_50	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.73	1.00
C=Cc1ccc[n+](C)c1	mol_ID_110	C#Cc1ccc[n+](C)c1	mol_ID_93	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.84	1.00
C=Cc1ccc[n+](C)c1	mol_ID_110	C[n+]1cccc(Br)c1	mol_ID_94	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.73	1.00
C=Cc1ccc[n+](C)c1	mol_ID_110	C=Cc1ccc[n+](C)c1	mol_ID_110	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C=Cc1ccc[n+](C)c1	mol_ID_110	C[n+]1cccc(I)c1	mol_ID_116	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.73	1.00
Cn1cc(I)[n+](C)c1	mol_ID_111	Cn1cc(I)c[n+]1C	mol_ID_79	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.78	1.00
Cn1cc(I)[n+](C)c1	mol_ID_111	Cn1cc[n+](C)c1Br	mol_ID_80	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.90	1.00
Cn1cc(I)[n+](C)c1	mol_ID_111	Cn1cc(Br)[n+](C)c1	mol_ID_81	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.93	1.00
Cn1cc(I)[n+](C)c1	mol_ID_111	Cc1noc(C)c1I	mol_ID_82	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.50	0.67
Cn1cc(I)[n+](C)c1	mol_ID_111	Cn1cc[n+](C)c1Cl	mol_ID_104	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.90	1.00
Cn1cc(I)[n+](C)c1	mol_ID_111	C#Cc1cc[n+](C)n1C	mol_ID_105	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.64	0.50
Cn1cc(I)[n+](C)c1	mol_ID_111	C=Cc1cc[n+](C)n1C	mol_ID_106	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.62	0.50
Cn1cc(I)[n+](C)c1	mol_ID_111	Cn1c(Br)cc[n+]1C	mol_ID_107	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.73	0.50
Cn1cc(I)[n+](C)c1	mol_ID_111	Cn1cc(I)[n+](C)c1	mol_ID_111	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
Cn1cc(I)[n+](C)c1	mol_ID_111	C[n+]1ccoc1I	mol_ID_119	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.71	0.50
Cn1cc(I)[n+](C)c1	mol_ID_111	Cn1cc(Br)c[n+]1C	mol_ID_124	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.73	1.00
Cn1cc(I)[n+](C)c1	mol_ID_111	C#Cc1cn(C)[n+](C)c1	mol_ID_125	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.64	1.00
Cn1cc(I)[n+](C)c1	mol_ID_111	Cc1o[n+](C)c(C)c1I	mol_ID_127	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.63	1.00
Cn1cc(I)[n+](C)c1	mol_ID_111	C#CCn1cc[n+](C)c1	mol_ID_128	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.61	1.00
Cn1cc(I)[n+](C)c1	mol_ID_111	C[n+]1csc(Br)c1	mol_ID_130	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.61	1.00
Cn1cc(I)[n+](C)c1	mol_ID_111	Cn1cc(Cl)c[n+]1C	mol_ID_131	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.73	1.00
Cn1cc(I)[n+](C)c1	mol_ID_111	Cn1cc[n+](C)c1I	mol_ID_137	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.97	1.00
Cn1cc(I)[n+](C)c1	mol_ID_111	Cn1cc(Cl)[n+](C)c1	mol_ID_138	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.93	1.00
Cn1cc(I)[n+](C)c1	mol_ID_111	C[n+]1ccsc1Br	mol_ID_139	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.68	0.50
C=Cc1cc[n+](C)cc1	mol_ID_112	C[n+]1ccc(Br)cc1	mol_ID_95	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.73	1.00
C=Cc1cc[n+](C)cc1	mol_ID_112	C[n+]1ccc(I)cc1	mol_ID_96	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.73	1.00
C=Cc1cc[n+](C)cc1	mol_ID_112	C=Cc1cc[n+](C)cc1	mol_ID_112	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C=Cc1cc[n+](C)cc1	mol_ID_112	C#Cc1cc[n+](C)cc1	mol_ID_120	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.84	1.00
C=Cc1cc[n+](C)cc1	mol_ID_112	C[n+]1ccc(Cl)cc1	mol_ID_133	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.73	1.00
C[n+]1ccnc(C#N)c1	mol_ID_113	C[n+]1ccnc(C#N)c1	mol_ID_113	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C#Cc1cccc[n+]1C	mol_ID_114	C#Cc1ccccn1	mol_ID_45	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.50	1.00
C#Cc1cccc[n+]1C	mol_ID_114	C[n+]1ccccc1Cl	mol_ID_54	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.79	1.00
C#Cc1cccc[n+]1C	mol_ID_114	C[n+]1ccccc1Br	mol_ID_100	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.79	1.00
C#Cc1cccc[n+]1C	mol_ID_114	C=Cc1cccc[n+]1C	mol_ID_108	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.86	1.00
C#Cc1cccc[n+]1C	mol_ID_114	C#Cc1cccc[n+]1C	mol_ID_114	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C#Cc1cccc[n+]1C	mol_ID_114	C[n+]1ccccc1I	mol_ID_142	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.79	1.00
C#Cc1nccc[n+]1C	mol_ID_115	C#Cc1nccc[n+]1C	mol_ID_115	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C#Cc1nccc[n+]1C	mol_ID_115	C[n+]1cccnc1Cl	mol_ID_121	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.77	1.00
C#Cc1nccc[n+]1C	mol_ID_115	C[n+]1ccc(Cl)nc1	mol_ID_135	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.72	0.67
C#Cc1nccc[n+]1C	mol_ID_115	C[n+]1cccnc1I	mol_ID_136	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.77	1.00
C#Cc1nccc[n+]1C	mol_ID_115	C[n+]1cccnc1Br	mol_ID_140	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.77	1.00
C[n+]1cccc(I)c1	mol_ID_116	C[n+]1cccc(Cl)c1	mol_ID_50	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.90	1.00
C[n+]1cccc(I)c1	mol_ID_116	C#Cc1ccc[n+](C)c1	mol_ID_93	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.76	1.00
C[n+]1cccc(I)c1	mol_ID_116	C[n+]1cccc(Br)c1	mol_ID_94	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.90	1.00
C[n+]1cccc(I)c1	mol_ID_116	C=Cc1ccc[n+](C)c1	mol_ID_110	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.73	1.00
C[n+]1cccc(I)c1	mol_ID_116	C[n+]1cccc(I)c1	mol_ID_116	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C[n+]1cncc(C#N)c1	mol_ID_117	C[n+]1cncc(C#N)c1	mol_ID_117	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
Cn1cc(C#N)[n+](C)c1	mol_ID_118	Cn1cc(C#N)[n+](C)c1	mol_ID_118	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
Cn1cc(C#N)[n+](C)c1	mol_ID_118	Cn1cc(C#N)c[n+]1C	mol_ID_132	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.79	0.67
C[n+]1ccoc1I	mol_ID_119	Cn1cc(I)c[n+]1C	mol_ID_79	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.64	0.50
C[n+]1ccoc1I	mol_ID_119	Cn1cc[n+](C)c1Br	mol_ID_80	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.69	0.50
C[n+]1ccoc1I	mol_ID_119	Cn1cc(Br)[n+](C)c1	mol_ID_81	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.66	0.50
C[n+]1ccoc1I	mol_ID_119	Cn1cc[n+](C)c1Cl	mol_ID_104	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.69	0.50
C[n+]1ccoc1I	mol_ID_119	Cn1cc(I)[n+](C)c1	mol_ID_111	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.71	0.50
C[n+]1ccoc1I	mol_ID_119	C[n+]1ccoc1I	mol_ID_119	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C[n+]1ccoc1I	mol_ID_119	Cn1cc(Br)c[n+]1C	mol_ID_124	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.59	0.50
C[n+]1ccoc1I	mol_ID_119	C#Cc1cn(C)[n+](C)c1	mol_ID_125	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.51	0.50
C[n+]1ccoc1I	mol_ID_119	Cc1o[n+](C)c(C)c1I	mol_ID_127	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.64	0.50
C[n+]1ccoc1I	mol_ID_119	C[n+]1csc(Br)c1	mol_ID_130	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.57	0.50
C[n+]1ccoc1I	mol_ID_119	Cn1cc(Cl)c[n+]1C	mol_ID_131	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.59	0.50
C[n+]1ccoc1I	mol_ID_119	Cn1cc[n+](C)c1I	mol_ID_137	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.74	0.50
C[n+]1ccoc1I	mol_ID_119	Cn1cc(Cl)[n+](C)c1	mol_ID_138	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.66	0.50
C[n+]1ccoc1I	mol_ID_119	C[n+]1ccsc1Br	mol_ID_139	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.69	1.00
Clc1cccnc1	mol_ID_12	C=Cc1cccnc1	mol_ID_3	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.57	1.00
Clc1cccnc1	mol_ID_12	Clc1cccnc1	mol_ID_12	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
Clc1cccnc1	mol_ID_12	C#Cc1cccnc1	mol_ID_27	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.62	1.00
Clc1cccnc1	mol_ID_12	Brc1cccnc1	mol_ID_36	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.85	1.00
Clc1cccnc1	mol_ID_12	Ic1cccnc1	mol_ID_60	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.85	1.00
C#Cc1cc[n+](C)cc1	mol_ID_120	C[n+]1ccc(Br)cc1	mol_ID_95	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.76	1.00
C#Cc1cc[n+](C)cc1	mol_ID_120	C[n+]1ccc(I)cc1	mol_ID_96	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.76	1.00
C#Cc1cc[n+](C)cc1	mol_ID_120	C=Cc1cc[n+](C)cc1	mol_ID_112	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.84	1.00
C#Cc1cc[n+](C)cc1	mol_ID_120	C#Cc1cc[n+](C)cc1	mol_ID_120	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C#Cc1cc[n+](C)cc1	mol_ID_120	C[n+]1ccc(Cl)cc1	mol_ID_133	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.76	1.00
C[n+]1cccnc1Cl	mol_ID_121	C#Cc1nccc[n+]1C	mol_ID_115	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.77	1.00
C[n+]1cccnc1Cl	mol_ID_121	C[n+]1cccnc1Cl	mol_ID_121	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C[n+]1cccnc1Cl	mol_ID_121	C[n+]1ccc(Cl)nc1	mol_ID_135	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.89	0.67
C[n+]1cccnc1Cl	mol_ID_121	C[n+]1cccnc1I	mol_ID_136	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.93	1.00
C[n+]1cccnc1Cl	mol_ID_121	C[n+]1cccnc1Br	mol_ID_140	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.93	1.00
C[n+]1ccnc(Cl)c1	mol_ID_122	Clc1ccncc1	mol_ID_20	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.50	0.67
C[n+]1ccnc(Cl)c1	mol_ID_122	C[n+]1ccnc(I)c1	mol_ID_98	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.92	1.00
C[n+]1ccnc(Cl)c1	mol_ID_122	C[n+]1ccnc(Br)c1	mol_ID_99	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.92	1.00
C[n+]1ccnc(Cl)c1	mol_ID_122	C#Cc1c[n+](C)ccn1	mol_ID_101	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.80	1.00
C[n+]1ccnc(Cl)c1	mol_ID_122	C[n+]1ccnc(Cl)c1	mol_ID_122	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C[n+]1ccnc(Cl)c1	mol_ID_122	C=Cc1c[n+](C)ccn1	mol_ID_126	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.77	1.00
C[n+]1cncc(Cl)c1	mol_ID_123	C=Cc1cnc[n+](C)c1	mol_ID_102	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.77	1.00
C[n+]1cncc(Cl)c1	mol_ID_123	C[n+]1cncc(Br)c1	mol_ID_103	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.92	1.00
C[n+]1cncc(Cl)c1	mol_ID_123	C[n+]1cncc(Cl)c1	mol_ID_123	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C[n+]1cncc(Cl)c1	mol_ID_123	C#Cc1cnc[n+](C)c1	mol_ID_134	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.80	1.00
C[n+]1cncc(Cl)c1	mol_ID_123	C[n+]1cncc(I)c1	mol_ID_143	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.92	1.00
Cn1cc(Br)c[n+]1C	mol_ID_124	Cc1noc(C)c1Cl	mol_ID_66	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.53	0.67
Cn1cc(Br)c[n+]1C	mol_ID_124	Cc1noc(C)c1Br	mol_ID_74	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.57	0.67
Cn1cc(Br)c[n+]1C	mol_ID_124	Cn1cc(I)c[n+]1C	mol_ID_79	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.93	1.00
Cn1cc(Br)c[n+]1C	mol_ID_124	Cn1cc[n+](C)c1Br	mol_ID_80	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.76	1.00
Cn1cc(Br)c[n+]1C	mol_ID_124	Cn1cc(Br)[n+](C)c1	mol_ID_81	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.78	1.00
Cn1cc(Br)c[n+]1C	mol_ID_124	Cc1noc(C)c1I	mol_ID_82	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.53	0.67
Cn1cc(Br)c[n+]1C	mol_ID_124	Cn1cc[n+](C)c1Cl	mol_ID_104	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.71	1.00
Cn1cc(Br)c[n+]1C	mol_ID_124	C#Cc1cc[n+](C)n1C	mol_ID_105	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.83	0.50
Cn1cc(Br)c[n+]1C	mol_ID_124	C=Cc1cc[n+](C)n1C	mol_ID_106	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.81	0.50
Cn1cc(Br)c[n+]1C	mol_ID_124	Cn1c(Br)cc[n+]1C	mol_ID_107	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	0.50
Cn1cc(Br)c[n+]1C	mol_ID_124	Cn1cc(I)[n+](C)c1	mol_ID_111	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.73	1.00
Cn1cc(Br)c[n+]1C	mol_ID_124	C[n+]1ccoc1I	mol_ID_119	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.59	0.50
Cn1cc(Br)c[n+]1C	mol_ID_124	Cn1cc(Br)c[n+]1C	mol_ID_124	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
Cn1cc(Br)c[n+]1C	mol_ID_124	C#Cc1cn(C)[n+](C)c1	mol_ID_125	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.83	1.00
Cn1cc(Br)c[n+]1C	mol_ID_124	Cc1o[n+](C)c(C)c1I	mol_ID_127	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.66	1.00
Cn1cc(Br)c[n+]1C	mol_ID_124	C[n+]1csc(Br)c1	mol_ID_130	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.59	1.00
Cn1cc(Br)c[n+]1C	mol_ID_124	Cn1cc(Cl)c[n+]1C	mol_ID_131	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.93	1.00
Cn1cc(Br)c[n+]1C	mol_ID_124	Cn1cc[n+](C)c1I	mol_ID_137	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.71	1.00
Cn1cc(Br)c[n+]1C	mol_ID_124	Cn1cc(Cl)[n+](C)c1	mol_ID_138	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.73	1.00
Cn1cc(Br)c[n+]1C	mol_ID_124	C[n+]1ccsc1Br	mol_ID_139	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.66	0.50
C#Cc1cn(C)[n+](C)c1	mol_ID_125	C#Cc1c(C)noc1C	mol_ID_11	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.53	0.67
C#Cc1cn(C)[n+](C)c1	mol_ID_125	Cn1cc(I)c[n+]1C	mol_ID_79	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.83	1.00
C#Cc1cn(C)[n+](C)c1	mol_ID_125	Cn1cc[n+](C)c1Br	mol_ID_80	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.62	1.00
C#Cc1cn(C)[n+](C)c1	mol_ID_125	Cn1cc(Br)[n+](C)c1	mol_ID_81	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.64	1.00
C#Cc1cn(C)[n+](C)c1	mol_ID_125	Cn1cc[n+](C)c1Cl	mol_ID_104	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.62	1.00
C#Cc1cn(C)[n+](C)c1	mol_ID_125	C#Cc1cc[n+](C)n1C	mol_ID_105	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	0.50
C#Cc1cn(C)[n+](C)c1	mol_ID_125	C=Cc1cc[n+](C)n1C	mol_ID_106	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.89	0.50
C#Cc1cn(C)[n+](C)c1	mol_ID_125	Cn1c(Br)cc[n+]1C	mol_ID_107	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.83	0.50
C#Cc1cn(C)[n+](C)c1	mol_ID_125	Cn1cc(I)[n+](C)c1	mol_ID_111	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.64	1.00
C#Cc1cn(C)[n+](C)c1	mol_ID_125	C[n+]1ccoc1I	mol_ID_119	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.51	0.50
C#Cc1cn(C)[n+](C)c1	mol_ID_125	Cn1cc(Br)c[n+]1C	mol_ID_124	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.83	1.00
C#Cc1cn(C)[n+](C)c1	mol_ID_125	C#Cc1cn(C)[n+](C)c1	mol_ID_125	2ndMGT_scafhop	SpotX_std_scaffold.txt	1.00	1.00
C#Cc1cn(C)[n+](C)c1	mol_ID_125	Cc1o[n+](C)c(C)c1I	mol_ID_127	2ndMGT_scafhop	SpotX_std_scaffold.txt	0.58	1.00
